countryCode,name,wikidataID,gender,twitterScreenname,twitterID,positionHeld,group,groupFromState
UK,Andy McDonald,http://www.wikidata.org/entity/Q4761018,male,andymcdonaldmp,927480949,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Claudia Webbe,http://www.wikidata.org/entity/Q5129278,female,claudiawebbe,50997451,Member of the 58th Parliament of the United Kingdom,Labour Party,independent politician || Labour Party
UK,Drew Hendry,http://www.wikidata.org/entity/Q5307191,male,drewhendrysnp,252077991,Member of the 58th Parliament of the United Kingdom,Scottish National Party,Scottish National Party
UK,Lucy Powell,http://www.wikidata.org/entity/Q6698469,female,lucympowell,32439211,Member of the 58th Parliament of the United Kingdom,Labour Party || Labour Co-operative,Labour Co-operative
UK,Will Quince,http://www.wikidata.org/entity/Q16751766,male,willquince,20473134,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Andrew Lewer,http://www.wikidata.org/entity/Q16980037,male,alewermbe,3320682953,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Michelle Donelan,http://www.wikidata.org/entity/Q19872694,female,michelledonelan,116864791,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Philippa Whitford,http://www.wikidata.org/entity/Q19874405,female,dr_philippaw,2932558313,Member of the 58th Parliament of the United Kingdom,Scottish National Party,Scottish National Party
UK,Andrea Jenkyns,http://www.wikidata.org/entity/Q19874642,female,andreajenkyns,1350441445,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Peter Grant,http://www.wikidata.org/entity/Q19882721,male,petergrantmp,3028314515,Member of the 58th Parliament of the United Kingdom,Scottish National Party,Scottish National Party
UK,Stuart McDonald,http://www.wikidata.org/entity/Q19883251,male,stuart_mcdonald,211883434,Member of the 58th Parliament of the United Kingdom,Scottish National Party,Scottish National Party
UK,Neil Coyle,http://www.wikidata.org/entity/Q19957144,male,coyleneil,248186795,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Mims Davies,http://www.wikidata.org/entity/Q19957306,female,mimsdavies,236588290,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Oliver Dowden,http://www.wikidata.org/entity/Q19957590,male,oliverdowden,1172535926209298432,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Kate Osamor,http://www.wikidata.org/entity/Q20022488,female,kateosamor,415910519,Member of the 58th Parliament of the United Kingdom,Labour Party || Labour Co-operative,Labour Co-operative
UK,Rishi Sunak,http://www.wikidata.org/entity/Q20055561,male,rishisunak,1168968080690749441,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Peter Kyle,http://www.wikidata.org/entity/Q20113749,male,peterkyle,21769986,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Jo Stevens,http://www.wikidata.org/entity/Q20128115,female,jostevenslabour,1328897358,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Derek Thomas,http://www.wikidata.org/entity/Q20177497,male,derekthomasuk,3252801106,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Jeff Smith,http://www.wikidata.org/entity/Q20648365,male,jeffsmithetc,18951643,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Rosena Allin-Khan,http://www.wikidata.org/entity/Q24668273,female,drrosena,2382227424,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Robert Courts,http://www.wikidata.org/entity/Q27671735,male,robertcourts,20238327,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Tonia Antoniazzi,http://www.wikidata.org/entity/Q30165536,female,toniaantoniazzi,2855602085,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Liz Twist,http://www.wikidata.org/entity/Q30165748,female,liztwistmp,857641376628043778,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,David Duguid,http://www.wikidata.org/entity/Q30176559,male,david_duguid,854280215601840128,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Alex Norris,http://www.wikidata.org/entity/Q30234243,male,alexnorrisnn,20142835,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Co-operative
UK,Tom Randall,http://www.wikidata.org/entity/Q63929382,male,tom_randall,131268401,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Fleur Anderson,http://www.wikidata.org/entity/Q75410647,female,putneyfleur,2583099904,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Feryal Clark,http://www.wikidata.org/entity/Q75621766,female,feryalclark,67289397,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Matt Vickers,http://www.wikidata.org/entity/Q76362976,male,mattivic,136436065,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Mary Foy,http://www.wikidata.org/entity/Q76363590,female,marykfoy,1858780626,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Dehenna Davison,http://www.wikidata.org/entity/Q76364853,female,dehennadavison,28306725,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Richard Holden,http://www.wikidata.org/entity/Q76729336,male,richolden,2209331701,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Rob Butler,http://www.wikidata.org/entity/Q76736645,male,aylesburytories,415451238,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Harriett Baldwin,http://www.wikidata.org/entity/Q260429,female,hbaldwin,19177609,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Sammy Wilson,http://www.wikidata.org/entity/Q262040,male,eastantrimmp,2979630241,Member of the 58th Parliament of the United Kingdom,Democratic Unionist Party,Democratic Unionist Party
UK,Ben Wallace,http://www.wikidata.org/entity/Q263166,male,bwallacemp,143405324,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Craig Whittaker,http://www.wikidata.org/entity/Q264636,male,craig_whittaker,134738764,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Liam Byrne,http://www.wikidata.org/entity/Q269697,male,liambyrnemp,27212119,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Conor Burns,http://www.wikidata.org/entity/Q269925,male,conorburnsuk,388250401,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Stephen Timms,http://www.wikidata.org/entity/Q272346,male,stephenctimms,102107018,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
UK,Stephen Metcalfe,http://www.wikidata.org/entity/Q272643,male,metcalfe_sbet,435980092,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Damian Collins,http://www.wikidata.org/entity/Q290646,male,damiancollins,14758838,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Geoffrey Cox,http://www.wikidata.org/entity/Q291303,male,geoffrey_cox,103879974,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Philip Dunne,http://www.wikidata.org/entity/Q302546,male,dunne4ludlow,1650144662,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Michael Ellis,http://www.wikidata.org/entity/Q303085,male,michael_ellis1,19858924,Member of the 58th Parliament of the United Kingdom,Conservative Party,Conservative Party
UK,Bill Esterson,http://www.wikidata.org/entity/Q303465,male,bill_esterson,120720108,Member of the 58th Parliament of the United Kingdom,Labour Party,Labour Party
