countryCode,name,wikidataID,gender,twitterScreenname,twitterID,positionHeld,group,groupFromState
ES,Laura Berja,http://www.wikidata.org/entity/Q21089383,female,lauraberja86,269472408,Member of the Congress of Deputies,Spanish Socialist Workers' Party,Socialist parliamentary group
ES,Juan Luis Cepa Álvarez,http://www.wikidata.org/entity/Q111525345,male,juanluiscepa,537229406,Member of the Cortes of Castile and León,,
ES,Jesús Guerrero Arroyo,http://www.wikidata.org/entity/Q111525356,male,jesus_guerreroa,1353952381,Member of the Cortes of Castile and León,,
ES,Eugenio Miguel Hernández Alcojor,http://www.wikidata.org/entity/Q111525358,male,mhalcojor,755883866448138240,Member of the Cortes of Castile and León,,
ES,Yolanda Sacristán Rodríguez,http://www.wikidata.org/entity/Q111525382,female,yolisacristan,555413732,Member of the Cortes of Castile and León,,
ES,Luis Tudanca Fernández,http://www.wikidata.org/entity/Q17987578,male,luistudanca,323182230,Member of the Cortes of Castile and León,Spanish Socialist Workers' Party,
ES,María de las Mercedes Cófreces Martín,http://www.wikidata.org/entity/Q111525346,female,mcofreces,939043416,Member of the Cortes of Castile and León,,
ES,Carlos Javier Amando Fernández Carriedo,http://www.wikidata.org/entity/Q111525347,male,cfcarriedo,425060364,Member of the Cortes of Castile and León,,
ES,Rosa Maria Esteban Ayuso,http://www.wikidata.org/entity/Q14104745,female,ayusorosa,388938115,Member of the Cortes of Castile and León,,
ES,Alfonso Fernando Fernández Mañueco,http://www.wikidata.org/entity/Q5666820,male,alferma1,218094642,Member of the Cortes of Castile and León,People's Party,
ES,Miguel Ángel García Nieto,http://www.wikidata.org/entity/Q13982821,male,miguelagnieto,1094528401451438080,Member of the Cortes of Castile and León,People's Party,
ES,Ángel Ibáñez Hernando,http://www.wikidata.org/entity/Q62030004,male,angelibaher,1207241093655531521,Member of the Cortes of Castile and León,People's Party,
ES,Raúl de la Hoz Quintano,http://www.wikidata.org/entity/Q62030008,male,raulhoz,393391330,Member of the Cortes of Castile and León,,
ES,Noemí Rojo Sahagún,http://www.wikidata.org/entity/Q111525379,female,noemirojos,1213134990231257088,Member of the Cortes of Castile and León,,
ES,Noemí Rojo Sahagún,http://www.wikidata.org/entity/Q111525379,male,noemirojos,1213134990231257088,Member of the Cortes of Castile and León,,
ES,Francisco Igea Arisqueta,http://www.wikidata.org/entity/Q22083531,male,franciscoigea,493242970,Member of the Cortes of Castile and León,Ciudadanos,
ES,Laura Domínguez Arroyo,http://www.wikidata.org/entity/Q64177328,female,lauradom1,2977966979,Member of the Cortes of Castile and León,United Left || Podemos || Podemos Castile and León,
ES,Pablo Fernández Santos,http://www.wikidata.org/entity/Q22999398,male,_pablofdez_,221406410,Member of the Cortes of Castile and León,Podemos || Podemos Castile and León,
ES,Luis Mariano Santos Reyero,http://www.wikidata.org/entity/Q28501890,male,luismasr,2288546025,Member of the Cortes of Castile and León,Leonese People's Union,
ES,Francisco Vázquez Requero,http://www.wikidata.org/entity/Q46998475,male,ppacocyl,1087686027211407362,Member of the Cortes of Castile and León,People's Party,
ES,María Teresa Pardo Reinaldos,http://www.wikidata.org/entity/Q108527615,female,teresapardocs,3053673549,Member of the Parliament of Andalusia,Ciudadanos,Parliamentary Group Citizens
ES,Ángeles Férriz Gómez,http://www.wikidata.org/entity/Q115702604,female,angelesferriz,256214610,Member of the Parliament of Andalusia,Spanish Socialist Workers' Party of Andalusia,
ES,Ángela Mulas Belizón,http://www.wikidata.org/entity/Q63953277,female,angelamulasvox,1081042786961555456,Member of the Parliament of Andalusia,Vox,
ES,Daniel Serrano Coronado,http://www.wikidata.org/entity/Q19950623,male,daniserranopp,2952905309,Member of the Parliament of Catalonia,People's Party,People's Party of Catalonia Parliamentary Subgroup
ES,Marc Sanglas i Alcantarilla,http://www.wikidata.org/entity/Q20005585,male,msanglas,266793262,Member of the Parliament of Catalonia,Republican Left of Catalonia,Republican Parliamentary Group
ES,Jordi Terrades i Santacreu,http://www.wikidata.org/entity/Q20876742,male,jterrades,116508123,Member of the Parliament of Catalonia,Socialists' Party of Catalonia,Socialists and United to Advance Parliamentary Group
ES,Josep Lluís Salvadó i Tenesa,http://www.wikidata.org/entity/Q21001459,male,llsalvado,279138983,Member of the Parliament of Catalonia,Republican Left of Catalonia,Republican Parliamentary Group
ES,Marina Bravo Sobrino,http://www.wikidata.org/entity/Q21479839,female,marinabs_cs,408758124,Member of the Parliament of Catalonia,Ciudadanos,Citizens Group of the Parliament of Catalonia
ES,Francisco Javier Domínguez Serrano,http://www.wikidata.org/entity/Q21479945,male,fjdominguez8,1169719280,Member of the Parliament of Catalonia,Ciudadanos,Citizens Group of the Parliament of Catalonia
ES,Carlos Sánchez Martín,http://www.wikidata.org/entity/Q21480161,male,carlossm_cs,3438231191,Member of the Parliament of Catalonia,Ciudadanos,Citizens Group of the Parliament of Catalonia
ES,Irene Fornós i Curto,http://www.wikidata.org/entity/Q43439940,female,irenefornos,911929524178341888,Member of the Parliament of Catalonia,Republican Left of Catalonia,Republican Parliamentary Group
ES,Susana Segovia Sánchez,http://www.wikidata.org/entity/Q46485816,female,susannasegovia,308162189,Member of the Parliament of Catalonia,PAÍS Alliance || Pachakutik Plurinational Unity Movement – New Country || Barcelona en Comú || Catalunya en Comú || Q69961536,Catalunya en Comú Podem Parliamentary Group
ES,Josep Riera i Font,http://www.wikidata.org/entity/Q46564524,male,peprierafont,247431930,Member of the Parliament of Catalonia,,Junts per Catalunya Parliamentary Group
ES,David Bertran Román,http://www.wikidata.org/entity/Q47499676,male,dbertranroman,756074519979327488,Member of the Parliament of Catalonia,Ciudadanos,Citizens Group of the Parliament of Catalonia
ES,Maialen Fernández Cabezas,http://www.wikidata.org/entity/Q56923564,female,maialenfdez,931950889438470144,Member of the Parliament of Catalonia,Ciudadanos,Citizens Group of the Parliament of Catalonia
ES,Blanca Victoria Navarro Pacheco,http://www.wikidata.org/entity/Q57561919,female,blanca_vic,345847004,Member of the Parliament of Catalonia,Ciudadanos,Citizens Group of the Parliament of Catalonia
ES,Manuel Rodríguez de l'Hotellerie de Fallois,http://www.wikidata.org/entity/Q57585876,male,mrodriguez_cs,83417882,Member of the Parliament of Catalonia,Ciudadanos,Citizens Group of the Parliament of Catalonia
ES,Assumpció Laïlla i Jou,http://www.wikidata.org/entity/Q5840612,female,titonlailla,40445161,Member of the Parliament of Catalonia,Democratic Union of Catalonia || Democrats of Catalonia,Republican Parliamentary Group
ES,Lluís Guinó Subirós,http://www.wikidata.org/entity/Q14074180,male,lluisguino,193739395,Member of the Parliament of Catalonia,Junts per Catalunya,Junts per Catalunya Parliamentary Group
ES,Alfons Jaume Montserrat Esteller,http://www.wikidata.org/entity/Q14121298,male,alfons_me,2300484656,Member of the Parliament of Catalonia,Republican Left of Catalonia,Republican Parliamentary Group
